container_index,title,text,image_url,all_images,status,link,all_links,advertiser,is_promoted,time_period
371,Rural small businesses are poised for growth,Promoted,No image found,[],Active,/ad-library/detail/634057943,"['/ad-library/detail/634057943', '/ad-library/detail/634057943?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634057943?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634057943?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634057943?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634057943?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634057943?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634057943', '/ad-library/detail/634057943']",Nike,True,all-time
372,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
373,Rural small businesses are poised for growth,Promoted,No image found,[],Active,/ad-library/detail/634103223,"['/ad-library/detail/634103223', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634103223', '/ad-library/detail/634103223']",Nike,True,all-time
374,Rural small businesses are poised for growth,Promoted,No image found,[],Active,/ad-library/detail/634103223,"['/ad-library/detail/634103223', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634103223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634103223', '/ad-library/detail/634103223']",Nike,True,all-time
375,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
376,Engineering roles at Goldman Sachs in Bengaluru,Promoted,No image found,[],Active,/ad-library/detail/638993593,"['/ad-library/detail/638993593', '/ad-library/detail/638993593', '/ad-library/detail/638993593']",Nike,True,all-time
377,Engineering roles at Goldman Sachs in Bengaluru,Promoted,No image found,[],Active,/ad-library/detail/638993593,"['/ad-library/detail/638993593', '/ad-library/detail/638993593', '/ad-library/detail/638993593']",Nike,True,all-time
378,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
379,Engineering roles at Goldman Sachs in Bengaluru,Engineering roles at Goldman Sachs in Bengaluru,No image found,[],Active,No link found,[],Nike,,all-time
380,Rural small businesses are poised for growth,Promoted,No image found,[],Active,/ad-library/detail/634058193,"['/ad-library/detail/634058193', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634058193', '/ad-library/detail/634058193']",Nike,True,all-time
381,Rural small businesses are poised for growth,Promoted,No image found,[],Active,/ad-library/detail/634058193,"['/ad-library/detail/634058193', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634058193?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634058193', '/ad-library/detail/634058193']",Nike,True,all-time
382,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
383,Rural small businesses are poised for growth,Promoted,No image found,[],Active,/ad-library/detail/634093313,"['/ad-library/detail/634093313', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093313', '/ad-library/detail/634093313']",Nike,True,all-time
384,Rural small businesses are poised for growth,Promoted,No image found,[],Active,/ad-library/detail/634093313,"['/ad-library/detail/634093313', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093313?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093313', '/ad-library/detail/634093313']",Nike,True,all-time
385,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
386,Rural small businesses are poised for growth,Promoted,No image found,[],Active,/ad-library/detail/634093203,"['/ad-library/detail/634093203', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093203', '/ad-library/detail/634093203']",Nike,True,all-time
387,Rural small businesses are poised for growth,Promoted,No image found,[],Active,/ad-library/detail/634093203,"['/ad-library/detail/634093203', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093203?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093203', '/ad-library/detail/634093203']",Nike,True,all-time
388,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
389,Engineering Careers at Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590441853?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590441853?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590441853', '/ad-library/detail/590441853']",Nike,True,all-time
390,Engineering Careers at Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590441853?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590441853?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590441853', '/ad-library/detail/590441853']",Nike,True,all-time
391,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
392,Engineering Careers at Goldman Sachs,Engineering Careers at Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
393,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590441863?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590441863?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590441863', '/ad-library/detail/590441863']",Nike,True,all-time
394,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590441863?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590441863?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590441863', '/ad-library/detail/590441863']",Nike,True,all-time
395,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
396,Oferty pracy inżynierskiej w Goldman Sachs,Oferty pracy inżynierskiej w Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
397,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590480943?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590480943?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590480943', '/ad-library/detail/590480943']",Nike,True,all-time
398,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590480943?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590480943?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590480943', '/ad-library/detail/590480943']",Nike,True,all-time
399,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
400,Oferty pracy inżynierskiej w Goldman Sachs,Oferty pracy inżynierskiej w Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
401,Support Rural Small Businesses,Promoted,No image found,[],Active,/ad-library/detail/633626223,"['/ad-library/detail/633626223', '/ad-library/detail/633626223', '/ad-library/detail/633626223']",Nike,True,all-time
402,Support Rural Small Businesses,Promoted,No image found,[],Active,/ad-library/detail/633626223,"['/ad-library/detail/633626223', '/ad-library/detail/633626223', '/ad-library/detail/633626223']",Nike,True,all-time
403,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
404,Support Rural Small Businesses,Support Rural Small Businesses,No image found,[],Active,No link found,[],Nike,,all-time
405,Engineering roles at Goldman Sachs in Bengaluru,Promoted,No image found,[],Active,/ad-library/detail/638984383,"['/ad-library/detail/638984383', '/ad-library/detail/638984383', '/ad-library/detail/638984383']",Nike,True,all-time
406,Engineering roles at Goldman Sachs in Bengaluru,Promoted,No image found,[],Active,/ad-library/detail/638984383,"['/ad-library/detail/638984383', '/ad-library/detail/638984383', '/ad-library/detail/638984383']",Nike,True,all-time
407,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
408,Engineering roles at Goldman Sachs in Bengaluru,Engineering roles at Goldman Sachs in Bengaluru,No image found,[],Active,No link found,[],Nike,,all-time
409,Engineering roles at Goldman Sachs in Hyderabad,Promoted,No image found,[],Active,/ad-library/detail/638961193,"['/ad-library/detail/638961193', '/ad-library/detail/638961193', '/ad-library/detail/638961193']",Nike,True,all-time
410,Engineering roles at Goldman Sachs in Hyderabad,Promoted,No image found,[],Active,/ad-library/detail/638961193,"['/ad-library/detail/638961193', '/ad-library/detail/638961193', '/ad-library/detail/638961193']",Nike,True,all-time
411,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
412,Engineering roles at Goldman Sachs in Hyderabad,Engineering roles at Goldman Sachs in Hyderabad,No image found,[],Active,No link found,[],Nike,,all-time
413,Support Rural Small Businesses,Promoted,No image found,[],Active,/ad-library/detail/633664323,"['/ad-library/detail/633664323', '/ad-library/detail/633664323', '/ad-library/detail/633664323']",Nike,True,all-time
414,Support Rural Small Businesses,Promoted,No image found,[],Active,/ad-library/detail/633664323,"['/ad-library/detail/633664323', '/ad-library/detail/633664323', '/ad-library/detail/633664323']",Nike,True,all-time
415,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
416,Support Rural Small Businesses,Support Rural Small Businesses,No image found,[],Active,No link found,[],Nike,,all-time
417,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590431703?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590431703?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590431703', '/ad-library/detail/590431703']",Nike,True,all-time
418,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590431703?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590431703?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590431703', '/ad-library/detail/590431703']",Nike,True,all-time
419,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
420,Oferty pracy inżynierskiej w Goldman Sachs,Oferty pracy inżynierskiej w Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
421,Engineering careers at Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590422253?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590422253?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590422253', '/ad-library/detail/590422253']",Nike,True,all-time
422,Engineering careers at Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590422253?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590422253?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590422253', '/ad-library/detail/590422253']",Nike,True,all-time
423,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
424,Engineering careers at Goldman Sachs,Engineering careers at Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
425,Support Rural Small Businesses,Promoted,https://media.licdn.com/dms/image/v2/D4D10AQHzSWC-3qka1A/videocover-high/B4DZVwc.hsGcCM-/0/1741348414288/GOLDMAN_1x1mp4?e=1746878400&v=beta&t=0Uo1BekUYScvhRAewtZ9zZCf6EJDGo2iU6b8QBV-xic,['https://media.licdn.com/dms/image/v2/D4D10AQHzSWC-3qka1A/videocover-high/B4DZVwc.hsGcCM-/0/1741348414288/GOLDMAN_1x1mp4?e=1746878400&v=beta&t=0Uo1BekUYScvhRAewtZ9zZCf6EJDGo2iU6b8QBV-xic'],Active,/ad-library/detail/633664343,"['/ad-library/detail/633664343', '/ad-library/detail/633664343', '/ad-library/detail/633664343']",Nike,True,all-time
426,Support Rural Small Businesses,Promoted,https://media.licdn.com/dms/image/v2/D4D10AQHzSWC-3qka1A/videocover-high/B4DZVwc.hsGcCM-/0/1741348414288/GOLDMAN_1x1mp4?e=1746878400&v=beta&t=0Uo1BekUYScvhRAewtZ9zZCf6EJDGo2iU6b8QBV-xic,['https://media.licdn.com/dms/image/v2/D4D10AQHzSWC-3qka1A/videocover-high/B4DZVwc.hsGcCM-/0/1741348414288/GOLDMAN_1x1mp4?e=1746878400&v=beta&t=0Uo1BekUYScvhRAewtZ9zZCf6EJDGo2iU6b8QBV-xic'],Active,/ad-library/detail/633664343,"['/ad-library/detail/633664343', '/ad-library/detail/633664343', '/ad-library/detail/633664343']",Nike,True,all-time
427,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
428,Support Rural Small Businesses,Support Rural Small Businesses,No image found,[],Active,No link found,[],Nike,,all-time
429,Engineering roles at Goldman Sachs in Hyderabad,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQHOlPWGkpXX8g/videocover-high/B4DZWLc85.HkCM-/0/1741801391640/ENG_Conversion_Software-Engineering_India_English_SOCIAL_1-1_FILM1mp4?e=1746878400&v=beta&t=tgwIYX30xmj9qB2qDCA7bbAGhjYBj6OEXjlcmDc0lhk']",Active,/ad-library/detail/638966453,"['/ad-library/detail/638966453', '/ad-library/detail/638966453', '/ad-library/detail/638966453']",Nike,True,all-time
430,Engineering roles at Goldman Sachs in Hyderabad,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQHOlPWGkpXX8g/videocover-high/B4DZWLc85.HkCM-/0/1741801391640/ENG_Conversion_Software-Engineering_India_English_SOCIAL_1-1_FILM1mp4?e=1746878400&v=beta&t=tgwIYX30xmj9qB2qDCA7bbAGhjYBj6OEXjlcmDc0lhk']",Active,/ad-library/detail/638966453,"['/ad-library/detail/638966453', '/ad-library/detail/638966453', '/ad-library/detail/638966453']",Nike,True,all-time
431,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
432,Engineering roles at Goldman Sachs in Hyderabad,Engineering roles at Goldman Sachs in Hyderabad,No image found,[],Active,No link found,[],Nike,,all-time
433,Rural small businesses are poised for growth,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D1DAQFmAYDysn84Qg/ssu-carousel-card-shrink_1080_1080/B4DZVwfzbaHkAw-/0/1741349141514?e=1746878400&v=beta&t=cM-2w1qXDyylNw7Vo0b6P7JS8AbpnIKnlipnMWzwCNg', 'https://media.licdn.com/dms/image/v2/D4D1DAQEXS0Q-oRmAhQ/ssu-carousel-card-shrink_1080_1080/B4DZVwf0UBGcAs-/0/1741349145822?e=1746878400&v=beta&t=gsa7cTW2rIeKyZjg6G-ezwzkQLp4T9DukQZP2_15s6g', 'https://media.licdn.com/dms/image/v2/D4D1DAQFx6fenxlCgPQ/ssu-carousel-card-shrink_1080_1080/B4DZVwf17VHwAs-/0/1741349150922?e=1746878400&v=beta&t=qK6AmeQE9UGNCTMjzM4un4fKaTSxsyFv5CIXTQ-zNo4']",Active,/ad-library/detail/634093243,"['/ad-library/detail/634093243', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093243', '/ad-library/detail/634093243']",Nike,True,all-time
434,Rural small businesses are poised for growth,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D1DAQFmAYDysn84Qg/ssu-carousel-card-shrink_1080_1080/B4DZVwfzbaHkAw-/0/1741349141514?e=1746878400&v=beta&t=cM-2w1qXDyylNw7Vo0b6P7JS8AbpnIKnlipnMWzwCNg', 'https://media.licdn.com/dms/image/v2/D4D1DAQEXS0Q-oRmAhQ/ssu-carousel-card-shrink_1080_1080/B4DZVwf0UBGcAs-/0/1741349145822?e=1746878400&v=beta&t=gsa7cTW2rIeKyZjg6G-ezwzkQLp4T9DukQZP2_15s6g', 'https://media.licdn.com/dms/image/v2/D4D1DAQFx6fenxlCgPQ/ssu-carousel-card-shrink_1080_1080/B4DZVwf17VHwAs-/0/1741349150922?e=1746878400&v=beta&t=qK6AmeQE9UGNCTMjzM4un4fKaTSxsyFv5CIXTQ-zNo4']",Active,/ad-library/detail/634093243,"['/ad-library/detail/634093243', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/634093243?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/634093243', '/ad-library/detail/634093243']",Nike,True,all-time
435,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
436,Engineering careers at Goldman Sachs,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQFMNLAaJxt7qA/image-shrink_1280/B4DZTsdDBgHAAQ-/0/1739133826583/ENG_Awareness_Patented-Technology_Warsaw_English_SOCIAL_1-1_STATIC_V2jpg?e=1746878400&v=beta&t=eIbCcZ_83U2wQV-zIte3D5-74L0afy3ZpvIQk2XibQ4']",Active,/ad-library/detail/590470873?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590470873?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590470873', '/ad-library/detail/590470873']",Nike,True,all-time
437,Engineering careers at Goldman Sachs,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQFMNLAaJxt7qA/image-shrink_1280/B4DZTsdDBgHAAQ-/0/1739133826583/ENG_Awareness_Patented-Technology_Warsaw_English_SOCIAL_1-1_STATIC_V2jpg?e=1746878400&v=beta&t=eIbCcZ_83U2wQV-zIte3D5-74L0afy3ZpvIQk2XibQ4']",Active,/ad-library/detail/590470873?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590470873?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590470873', '/ad-library/detail/590470873']",Nike,True,all-time
438,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
439,Engineering careers at Goldman Sachs,Engineering careers at Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
440,Engineering careers at Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590470763?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590470763?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590470763', '/ad-library/detail/590470763']",Nike,True,all-time
441,Engineering careers at Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590470763?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590470763?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590470763', '/ad-library/detail/590470763']",Nike,True,all-time
442,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
443,Engineering careers at Goldman Sachs,Engineering careers at Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
444,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590451203,"['/ad-library/detail/590451203', '/ad-library/detail/590451203', '/ad-library/detail/590451203']",Nike,True,all-time
445,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590451203,"['/ad-library/detail/590451203', '/ad-library/detail/590451203', '/ad-library/detail/590451203']",Nike,True,all-time
446,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
447,Oferty pracy inżynierskiej w Goldman Sachs,Oferty pracy inżynierskiej w Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
448,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590480933,"['/ad-library/detail/590480933', '/ad-library/detail/590480933', '/ad-library/detail/590480933']",Nike,True,all-time
449,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590480933,"['/ad-library/detail/590480933', '/ad-library/detail/590480933', '/ad-library/detail/590480933']",Nike,True,all-time
450,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
451,Oferty pracy inżynierskiej w Goldman Sachs,Oferty pracy inżynierskiej w Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
452,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590480823,"['/ad-library/detail/590480823', '/ad-library/detail/590480823', '/ad-library/detail/590480823']",Nike,True,all-time
453,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590480823,"['/ad-library/detail/590480823', '/ad-library/detail/590480823', '/ad-library/detail/590480823']",Nike,True,all-time
454,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
455,Oferty pracy inżynierskiej w Goldman Sachs,Oferty pracy inżynierskiej w Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
456,Engineering careers at Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590470723,"['/ad-library/detail/590470723', '/ad-library/detail/590470723', '/ad-library/detail/590470723']",Nike,True,all-time
457,Engineering careers at Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590470723,"['/ad-library/detail/590470723', '/ad-library/detail/590470723', '/ad-library/detail/590470723']",Nike,True,all-time
458,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
459,Engineering careers at Goldman Sachs,Engineering careers at Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
460,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590490543?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590490543?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590490543', '/ad-library/detail/590490543']",Nike,True,all-time
461,Oferty pracy inżynierskiej w Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590490543?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590490543?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590490543', '/ad-library/detail/590490543']",Nike,True,all-time
462,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
463,Oferty pracy inżynierskiej w Goldman Sachs,Oferty pracy inżynierskiej w Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
464,Engineering careers at Goldman Sachs,Promoted,No image found,[],Active,/ad-library/detail/590460903,"['/ad-library/detail/590460903', '/ad-library/detail/590460903', '/ad-library/detail/590460903']",Nike,True,all-time
