container_index,title,text,image_url,all_images,status,link,all_links,advertiser,is_promoted,time_period
1,Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQH0YAG-BW2rsQ/image-shrink_1280/B4EZamUAkdHIAQ-/0/1746546988376/CAFR_LAVENDERPEARL5_STATIC_1200x1200_BAN_MAC_APLI_CSMR_LEM_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=6MnuA0RS5QPbQR3w2zXP5BHGuRJRrr6EaAe1yNQeeAE']",Active,/ad-library/detail/669627884?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/669627884?trk=ad_library_ad_preview_content_image', '/ad-library/detail/669627884', '/ad-library/detail/669627884']",Apple,True,all-time
2,Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQH0YAG-BW2rsQ/image-shrink_1280/B4EZamUAkdHIAQ-/0/1746546988376/CAFR_LAVENDERPEARL5_STATIC_1200x1200_BAN_MAC_APLI_CSMR_LEM_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=6MnuA0RS5QPbQR3w2zXP5BHGuRJRrr6EaAe1yNQeeAE']",Active,/ad-library/detail/669627884?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/669627884?trk=ad_library_ad_preview_content_image', '/ad-library/detail/669627884', '/ad-library/detail/669627884']",Apple,True,all-time
3,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
4,Apple,Apple,No image found,[],Active,No link found,[],Apple,,all-time
5,Small business help,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQGT6QdBPADlbw/image-shrink_1280/B4EZam.Y9dHYAM-/0/1746558096721/CAEN_TIKKAMASALA21_STATIC_1080x1080_BAN_BIZ_SMLBZSP_NA_NA_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=xyU9veIPq12ay1wMdCslCnStfQFvZ6fSnJc4gwpX9lg']",Active,/ad-library/detail/668008884?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668008884?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668008884', '/ad-library/detail/668008884']",Apple,True,all-time
6,Small business help,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQGT6QdBPADlbw/image-shrink_1280/B4EZam.Y9dHYAM-/0/1746558096721/CAEN_TIKKAMASALA21_STATIC_1080x1080_BAN_BIZ_SMLBZSP_NA_NA_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=xyU9veIPq12ay1wMdCslCnStfQFvZ6fSnJc4gwpX9lg']",Active,/ad-library/detail/668008884?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668008884?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668008884', '/ad-library/detail/668008884']",Apple,True,all-time
7,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
8,Small business help,Small business help,No image found,[],Active,No link found,[],Apple,,all-time
9,Trade In. Upgrade. Save.,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D5610AQE9aUeRRUzqMQ/videocover-high/B56Zas9zAxGsBU-/0/1746658605314/USEN_MIDASTOUCH17_ANDIS_11AR_10s_HXVIFM_OFHL_FRNGE_NA_NA_GIPH_LINKIFmp4?e=2147483647&v=beta&t=33aMNC_toNxn_O1m-2zY0xvSbvyeoIEeWlZLLUry-KA']",Active,/ad-library/detail/691657546,"['/ad-library/detail/691657546', '/ad-library/detail/691657546', '/ad-library/detail/691657546']",Apple,True,all-time
10,Trade In. Upgrade. Save.,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D5610AQE9aUeRRUzqMQ/videocover-high/B56Zas9zAxGsBU-/0/1746658605314/USEN_MIDASTOUCH17_ANDIS_11AR_10s_HXVIFM_OFHL_FRNGE_NA_NA_GIPH_LINKIFmp4?e=2147483647&v=beta&t=33aMNC_toNxn_O1m-2zY0xvSbvyeoIEeWlZLLUry-KA']",Active,/ad-library/detail/691657546,"['/ad-library/detail/691657546', '/ad-library/detail/691657546', '/ad-library/detail/691657546']",Apple,True,all-time
11,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
12,Trade In. Upgrade. Save.,Trade In. Upgrade. Save.,No image found,[],Active,No link found,[],Apple,,all-time
13,Soutien d’Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ'],Active,/ad-library/detail/668014314,"['/ad-library/detail/668014314', '/ad-library/detail/668014314', '/ad-library/detail/668014314']",Apple,True,all-time
14,Soutien d’Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ'],Active,/ad-library/detail/668014314,"['/ad-library/detail/668014314', '/ad-library/detail/668014314', '/ad-library/detail/668014314']",Apple,True,all-time
15,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
16,Soutien d’Apple,Soutien d’Apple,No image found,[],Active,No link found,[],Apple,,all-time
17,Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ'],Active,/ad-library/detail/668007224?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668007224?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668007224', '/ad-library/detail/668007224']",Apple,True,all-time
18,Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ'],Active,/ad-library/detail/668007224?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668007224?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668007224', '/ad-library/detail/668007224']",Apple,True,all-time
19,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
20,Apple,Apple,No image found,[],Active,No link found,[],Apple,,all-time
21,Small business help,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ'],Active,/ad-library/detail/667984274,"['/ad-library/detail/667984274', '/ad-library/detail/667984274', '/ad-library/detail/667984274']",Apple,True,all-time
22,Small business help,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ'],Active,/ad-library/detail/667984274,"['/ad-library/detail/667984274', '/ad-library/detail/667984274', '/ad-library/detail/667984274']",Apple,True,all-time
23,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
24,Small business help,Small business help,No image found,[],Active,No link found,[],Apple,,all-time
25,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668064664?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668064664?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668064664', '/ad-library/detail/668064664']",Apple,True,all-time
26,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668064664?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668064664?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668064664', '/ad-library/detail/668064664']",Apple,True,all-time
27,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
28,Small business help,Small business help,No image found,[],Active,No link found,[],Apple,,all-time
29,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668028554?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668028554?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668028554', '/ad-library/detail/668028554']",Apple,True,all-time
30,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668028554?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668028554?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668028554', '/ad-library/detail/668028554']",Apple,True,all-time
31,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
32,Small business help,Small business help,No image found,[],Active,No link found,[],Apple,,all-time
33,Apple,Promoted,No image found,[],Active,/ad-library/detail/668007294?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668007294?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668007294', '/ad-library/detail/668007294']",Apple,True,all-time
34,Apple,Promoted,No image found,[],Active,/ad-library/detail/668007294?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668007294?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668007294', '/ad-library/detail/668007294']",Apple,True,all-time
35,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
36,Apple,Apple,No image found,[],Active,No link found,[],Apple,,all-time
37,Apple,Promoted,No image found,[],Active,/ad-library/detail/668044184?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668044184?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668044184', '/ad-library/detail/668044184']",Apple,True,all-time
38,Apple,Promoted,No image found,[],Active,/ad-library/detail/668044184?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668044184?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668044184', '/ad-library/detail/668044184']",Apple,True,all-time
39,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
40,Apple,Apple,No image found,[],Active,No link found,[],Apple,,all-time
41,Apple,Promoted,No image found,[],Active,/ad-library/detail/668025074?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668025074?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668025074', '/ad-library/detail/668025074']",Apple,True,all-time
42,Apple,Promoted,No image found,[],Active,/ad-library/detail/668025074?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668025074?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668025074', '/ad-library/detail/668025074']",Apple,True,all-time
43,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
44,Apple,Apple,No image found,[],Active,No link found,[],Apple,,all-time
45,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668047694?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668047694?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668047694', '/ad-library/detail/668047694']",Apple,True,all-time
46,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668047694?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668047694?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668047694', '/ad-library/detail/668047694']",Apple,True,all-time
47,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
48,Small business help,Small business help,No image found,[],Active,No link found,[],Apple,,all-time
49,Soutien d’Apple,Promoted,No image found,[],Active,/ad-library/detail/667998844?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667998844?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667998844', '/ad-library/detail/667998844']",Apple,True,all-time
50,Soutien d’Apple,Promoted,No image found,[],Active,/ad-library/detail/667998844?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667998844?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667998844', '/ad-library/detail/667998844']",Apple,True,all-time
51,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
52,Soutien d’Apple,Soutien d’Apple,No image found,[],Active,No link found,[],Apple,,all-time
53,Apple,Promoted,No image found,[],Active,/ad-library/detail/668024734?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668024734?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668024734', '/ad-library/detail/668024734']",Apple,True,all-time
54,Apple,Promoted,No image found,[],Active,/ad-library/detail/668024734?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668024734?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668024734', '/ad-library/detail/668024734']",Apple,True,all-time
55,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
56,Apple,Apple,No image found,[],Active,No link found,[],Apple,,all-time
57,Apple,Promoted,No image found,[],Active,/ad-library/detail/669559544?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/669559544?trk=ad_library_ad_preview_content_image', '/ad-library/detail/669559544', '/ad-library/detail/669559544']",Apple,True,all-time
58,Apple,Promoted,No image found,[],Active,/ad-library/detail/669559544?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/669559544?trk=ad_library_ad_preview_content_image', '/ad-library/detail/669559544', '/ad-library/detail/669559544']",Apple,True,all-time
59,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
60,Apple,Apple,No image found,[],Active,No link found,[],Apple,,all-time
61,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668019224?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668019224?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668019224', '/ad-library/detail/668019224']",Apple,True,all-time
62,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668019224?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668019224?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668019224', '/ad-library/detail/668019224']",Apple,True,all-time
63,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
64,Small business help,Small business help,No image found,[],Active,No link found,[],Apple,,all-time
65,Small business help,Promoted,No image found,[],Active,/ad-library/detail/667989154?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667989154?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667989154', '/ad-library/detail/667989154']",Apple,True,all-time
66,Small business help,Promoted,No image found,[],Active,/ad-library/detail/667989154?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667989154?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667989154', '/ad-library/detail/667989154']",Apple,True,all-time
67,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
68,Small business help,Small business help,No image found,[],Active,No link found,[],Apple,,all-time
69,Apple,Promoted,No image found,[],Active,/ad-library/detail/667995384?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667995384?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667995384', '/ad-library/detail/667995384']",Apple,True,all-time
70,Apple,Promoted,No image found,[],Active,/ad-library/detail/667995384?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667995384?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667995384', '/ad-library/detail/667995384']",Apple,True,all-time
71,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
72,Apple,Apple,No image found,[],Active,No link found,[],Apple,,all-time
73,Apple,Promoted,No image found,[],Active,/ad-library/detail/669559454?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/669559454?trk=ad_library_ad_preview_content_image', '/ad-library/detail/669559454', '/ad-library/detail/669559454']",Apple,True,all-time
74,Apple,Promoted,No image found,[],Active,/ad-library/detail/669559454?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/669559454?trk=ad_library_ad_preview_content_image', '/ad-library/detail/669559454', '/ad-library/detail/669559454']",Apple,True,all-time
75,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
76,Apple,Apple,No image found,[],Active,No link found,[],Apple,,all-time
77,Soutien d'Apple,Promoted,No image found,[],Active,/ad-library/detail/668024324,"['/ad-library/detail/668024324', '/ad-library/detail/668024324', '/ad-library/detail/668024324']",Apple,True,all-time
78,Soutien d'Apple,Promoted,No image found,[],Active,/ad-library/detail/668024324,"['/ad-library/detail/668024324', '/ad-library/detail/668024324', '/ad-library/detail/668024324']",Apple,True,all-time
79,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
80,Soutien d'Apple,Soutien d'Apple,No image found,[],Active,No link found,[],Apple,,all-time
81,Apple,Promoted,No image found,[],Active,/ad-library/detail/668053624?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668053624?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668053624', '/ad-library/detail/668053624']",Apple,True,all-time
82,Apple,Promoted,No image found,[],Active,/ad-library/detail/668053624?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668053624?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668053624', '/ad-library/detail/668053624']",Apple,True,all-time
83,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
84,Apple,Apple,No image found,[],Active,No link found,[],Apple,,all-time
85,Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQEl35xWFV9Wcg/image-shrink_1280/B4EZamqDEcHkAM-/0/1746552764046/CAFR_LAVENDERPEARL1_STATIC_1200x1200_BAN_MAC_POWER_NA_LEM_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=6Hk5xEJZgNYmhRURwKdJRPCn0M_zMotlTbPil28E7yQ']",Active,/ad-library/detail/668036394?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668036394?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668036394', '/ad-library/detail/668036394']",Apple,True,all-time
86,Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQEl35xWFV9Wcg/image-shrink_1280/B4EZamqDEcHkAM-/0/1746552764046/CAFR_LAVENDERPEARL1_STATIC_1200x1200_BAN_MAC_POWER_NA_LEM_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=6Hk5xEJZgNYmhRURwKdJRPCn0M_zMotlTbPil28E7yQ']",Active,/ad-library/detail/668036394?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668036394?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668036394', '/ad-library/detail/668036394']",Apple,True,all-time
87,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
88,Apple,Apple,No image found,[],Active,No link found,[],Apple,,all-time
89,Soutien d’Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQF5rwm8pjzqzg/image-shrink_1280/B4EZamQUhBHMAM-/0/1746546019306/CAFR_TIKKAMASALA21_STATIC_1080x1080_BAN_BIZ_SMLBZSP_NA_NA_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=eRZZF1hQBn6Tq9TpndrukXYNJ6gEcRY5UsYqcKiLhU8']",Active,/ad-library/detail/667986714?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667986714?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667986714', '/ad-library/detail/667986714']",Apple,True,all-time
90,Soutien d’Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQF5rwm8pjzqzg/image-shrink_1280/B4EZamQUhBHMAM-/0/1746546019306/CAFR_TIKKAMASALA21_STATIC_1080x1080_BAN_BIZ_SMLBZSP_NA_NA_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=eRZZF1hQBn6Tq9TpndrukXYNJ6gEcRY5UsYqcKiLhU8']",Active,/ad-library/detail/667986714?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667986714?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667986714', '/ad-library/detail/667986714']",Apple,True,all-time
91,No title found,Apple,No image found,[],Active,No link found,[],Apple,,all-time
92,Soutien d’Apple,Soutien d’Apple,No image found,[],Active,No link found,[],Apple,,all-time
93,Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQFR8CWp-By2_w/image-shrink_1280/B4EZamouNNHkAU-/0/1746552416693/CAFR_LAVENDERPEARL2_STATIC_1200x1200_BAN_MAC_MOC_NA_LEM_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=THHJw9M6AFCnp2_eDZOAiktnEsqQ9Zg0qc5y_NW7D7Q']",Active,/ad-library/detail/668017274?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668017274?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668017274', '/ad-library/detail/668017274']",Apple,True,all-time
