container_index,title,text,image_url,all_images,status,link,all_links,advertiser,is_promoted,time_period
11,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
12,Trade In. Upgrade. Save.,Trade In. Upgrade. Save.,No image found,[],Active,No link found,[],Microsoft,,all-time
13,Soutien d’Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ'],Active,/ad-library/detail/668014314,"['/ad-library/detail/668014314', '/ad-library/detail/668014314', '/ad-library/detail/668014314']",Microsoft,True,all-time
14,Soutien d’Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ'],Active,/ad-library/detail/668014314,"['/ad-library/detail/668014314', '/ad-library/detail/668014314', '/ad-library/detail/668014314']",Microsoft,True,all-time
15,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
16,Soutien d’Apple,Soutien d’Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
17,Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ'],Active,/ad-library/detail/668007224?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668007224?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668007224', '/ad-library/detail/668007224']",Microsoft,True,all-time
18,Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ'],Active,/ad-library/detail/668007224?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668007224?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668007224', '/ad-library/detail/668007224']",Microsoft,True,all-time
19,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
20,Apple,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
21,Small business help,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQH5Cw7IxVHjlw/videocover-high/B4EZamGbz.HkBQ-/0/1746543430614/CAEN_HIGHTEA11_VIDEO_11AR_6s_BIZ_SMLBZSP_NONCARRIER_WM_LINKIF_AMXD0269695Hmp4?e=2147483647&v=beta&t=aopVvU0vF95E_NZOkmZTTZ3k4B4Fy3KT90eC9zJKLpg']",Active,/ad-library/detail/667984274,"['/ad-library/detail/667984274', '/ad-library/detail/667984274', '/ad-library/detail/667984274']",Microsoft,True,all-time
22,Small business help,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQH5Cw7IxVHjlw/videocover-high/B4EZamGbz.HkBQ-/0/1746543430614/CAEN_HIGHTEA11_VIDEO_11AR_6s_BIZ_SMLBZSP_NONCARRIER_WM_LINKIF_AMXD0269695Hmp4?e=2147483647&v=beta&t=aopVvU0vF95E_NZOkmZTTZ3k4B4Fy3KT90eC9zJKLpg']",Active,/ad-library/detail/667984274,"['/ad-library/detail/667984274', '/ad-library/detail/667984274', '/ad-library/detail/667984274']",Microsoft,True,all-time
23,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
24,Small business help,Small business help,No image found,[],Active,No link found,[],Microsoft,,all-time
25,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668064664?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668064664?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668064664', '/ad-library/detail/668064664']",Microsoft,True,all-time
26,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668064664?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668064664?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668064664', '/ad-library/detail/668064664']",Microsoft,True,all-time
27,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
28,Small business help,Small business help,No image found,[],Active,No link found,[],Microsoft,,all-time
29,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668028554?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668028554?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668028554', '/ad-library/detail/668028554']",Microsoft,True,all-time
30,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668028554?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668028554?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668028554', '/ad-library/detail/668028554']",Microsoft,True,all-time
31,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
32,Small business help,Small business help,No image found,[],Active,No link found,[],Microsoft,,all-time
33,Apple,Promoted,No image found,[],Active,/ad-library/detail/668007294?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668007294?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668007294', '/ad-library/detail/668007294']",Microsoft,True,all-time
34,Apple,Promoted,No image found,[],Active,/ad-library/detail/668007294?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668007294?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668007294', '/ad-library/detail/668007294']",Microsoft,True,all-time
35,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
36,Apple,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
37,Apple,Promoted,No image found,[],Active,/ad-library/detail/668044184?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668044184?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668044184', '/ad-library/detail/668044184']",Microsoft,True,all-time
38,Apple,Promoted,No image found,[],Active,/ad-library/detail/668044184?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668044184?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668044184', '/ad-library/detail/668044184']",Microsoft,True,all-time
39,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
40,Apple,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
41,Apple,Promoted,No image found,[],Active,/ad-library/detail/668025074?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668025074?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668025074', '/ad-library/detail/668025074']",Microsoft,True,all-time
42,Apple,Promoted,No image found,[],Active,/ad-library/detail/668025074?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668025074?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668025074', '/ad-library/detail/668025074']",Microsoft,True,all-time
43,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
44,Apple,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
45,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668047694?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668047694?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668047694', '/ad-library/detail/668047694']",Microsoft,True,all-time
46,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668047694?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668047694?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668047694', '/ad-library/detail/668047694']",Microsoft,True,all-time
47,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
48,Small business help,Small business help,No image found,[],Active,No link found,[],Microsoft,,all-time
49,Soutien d’Apple,Promoted,No image found,[],Active,/ad-library/detail/667998844?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667998844?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667998844', '/ad-library/detail/667998844']",Microsoft,True,all-time
50,Soutien d’Apple,Promoted,No image found,[],Active,/ad-library/detail/667998844?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667998844?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667998844', '/ad-library/detail/667998844']",Microsoft,True,all-time
51,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
52,Soutien d’Apple,Soutien d’Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
53,Apple,Promoted,No image found,[],Active,/ad-library/detail/668024734?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668024734?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668024734', '/ad-library/detail/668024734']",Microsoft,True,all-time
54,Apple,Promoted,No image found,[],Active,/ad-library/detail/668024734?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668024734?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668024734', '/ad-library/detail/668024734']",Microsoft,True,all-time
55,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
56,Apple,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
57,Apple,Promoted,No image found,[],Active,/ad-library/detail/669559544?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/669559544?trk=ad_library_ad_preview_content_image', '/ad-library/detail/669559544', '/ad-library/detail/669559544']",Microsoft,True,all-time
58,Apple,Promoted,No image found,[],Active,/ad-library/detail/669559544?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/669559544?trk=ad_library_ad_preview_content_image', '/ad-library/detail/669559544', '/ad-library/detail/669559544']",Microsoft,True,all-time
59,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
60,Apple,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
61,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668019224?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668019224?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668019224', '/ad-library/detail/668019224']",Microsoft,True,all-time
62,Small business help,Promoted,No image found,[],Active,/ad-library/detail/668019224?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668019224?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668019224', '/ad-library/detail/668019224']",Microsoft,True,all-time
63,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
64,Small business help,Small business help,No image found,[],Active,No link found,[],Microsoft,,all-time
65,Small business help,Promoted,No image found,[],Active,/ad-library/detail/667989154?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667989154?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667989154', '/ad-library/detail/667989154']",Microsoft,True,all-time
66,Small business help,Promoted,No image found,[],Active,/ad-library/detail/667989154?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667989154?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667989154', '/ad-library/detail/667989154']",Microsoft,True,all-time
67,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
68,Small business help,Small business help,No image found,[],Active,No link found,[],Microsoft,,all-time
69,Apple,Promoted,No image found,[],Active,/ad-library/detail/667995384?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667995384?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667995384', '/ad-library/detail/667995384']",Microsoft,True,all-time
70,Apple,Promoted,No image found,[],Active,/ad-library/detail/667995384?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667995384?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667995384', '/ad-library/detail/667995384']",Microsoft,True,all-time
71,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
72,Apple,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
73,Apple,Promoted,No image found,[],Active,/ad-library/detail/669559454?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/669559454?trk=ad_library_ad_preview_content_image', '/ad-library/detail/669559454', '/ad-library/detail/669559454']",Microsoft,True,all-time
74,Apple,Promoted,No image found,[],Active,/ad-library/detail/669559454?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/669559454?trk=ad_library_ad_preview_content_image', '/ad-library/detail/669559454', '/ad-library/detail/669559454']",Microsoft,True,all-time
75,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
76,Apple,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
77,Soutien d'Apple,Promoted,No image found,[],Active,/ad-library/detail/668024324,"['/ad-library/detail/668024324', '/ad-library/detail/668024324', '/ad-library/detail/668024324']",Microsoft,True,all-time
78,Soutien d'Apple,Promoted,No image found,[],Active,/ad-library/detail/668024324,"['/ad-library/detail/668024324', '/ad-library/detail/668024324', '/ad-library/detail/668024324']",Microsoft,True,all-time
79,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
80,Soutien d'Apple,Soutien d'Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
81,Apple,Promoted,No image found,[],Active,/ad-library/detail/668053624?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668053624?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668053624', '/ad-library/detail/668053624']",Microsoft,True,all-time
82,Apple,Promoted,No image found,[],Active,/ad-library/detail/668053624?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668053624?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668053624', '/ad-library/detail/668053624']",Microsoft,True,all-time
83,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
84,Apple,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
85,Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQEl35xWFV9Wcg/image-shrink_1280/B4EZamqDEcHkAM-/0/1746552764046/CAFR_LAVENDERPEARL1_STATIC_1200x1200_BAN_MAC_POWER_NA_LEM_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=6Hk5xEJZgNYmhRURwKdJRPCn0M_zMotlTbPil28E7yQ']",Active,/ad-library/detail/668036394?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668036394?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668036394', '/ad-library/detail/668036394']",Microsoft,True,all-time
86,Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQEl35xWFV9Wcg/image-shrink_1280/B4EZamqDEcHkAM-/0/1746552764046/CAFR_LAVENDERPEARL1_STATIC_1200x1200_BAN_MAC_POWER_NA_LEM_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=6Hk5xEJZgNYmhRURwKdJRPCn0M_zMotlTbPil28E7yQ']",Active,/ad-library/detail/668036394?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/668036394?trk=ad_library_ad_preview_content_image', '/ad-library/detail/668036394', '/ad-library/detail/668036394']",Microsoft,True,all-time
87,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
88,Apple,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
89,Soutien d’Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQF5rwm8pjzqzg/image-shrink_1280/B4EZamQUhBHMAM-/0/1746546019306/CAFR_TIKKAMASALA21_STATIC_1080x1080_BAN_BIZ_SMLBZSP_NA_NA_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=eRZZF1hQBn6Tq9TpndrukXYNJ6gEcRY5UsYqcKiLhU8']",Active,/ad-library/detail/667986714?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667986714?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667986714', '/ad-library/detail/667986714']",Microsoft,True,all-time
90,Soutien d’Apple,Promoted,https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ,"['https://media.licdn.com/dms/image/v2/C560BAQHdAaarsO-eyA/company-logo_100_100/company-logo_100_100/0/1630637844948/apple_logo?e=2147483647&v=beta&t=p0JNmv2WB0EMMQgvzl9R8TaXgzEaDraGS4MWR0IawjQ', 'https://media.licdn.com/dms/image/v2/D4E10AQF5rwm8pjzqzg/image-shrink_1280/B4EZamQUhBHMAM-/0/1746546019306/CAFR_TIKKAMASALA21_STATIC_1080x1080_BAN_BIZ_SMLBZSP_NA_NA_NA_NA_LINKIFjpg?e=2147483647&v=beta&t=eRZZF1hQBn6Tq9TpndrukXYNJ6gEcRY5UsYqcKiLhU8']",Active,/ad-library/detail/667986714?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/667986714?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667986714', '/ad-library/detail/667986714']",Microsoft,True,all-time
91,No title found,Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
92,Soutien d’Apple,Soutien d’Apple,No image found,[],Active,No link found,[],Microsoft,,all-time
